,CTRL-8235363119,Conflicts of Interest Review Control - Group Functions,This control ensures that conflicts of interest review - group functions is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-7665963761,2nd Line Detective,Automated,Daily,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for conflicts of interest review control - group functions.",2023-04-02 0:00:00,TRUE,,Active,2023-04-02 0:00:00,,,Last reviewed on 2025-03-07. Control operating effectively.,2025-03-07 00:00:00,N00000,All Functions,N40000,Group Functions,N40100,Group Risk Control,N40110,Non-Financial Risk,N40111,Operational Risk,N40112,Risk Assessment,N40113,Control Testing,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Kevin Wang,61518966,Director,Lucas Garcia,77215278,,,Linda Anderson,88634827,FALSE,FALSE,TRUE,FALSE,FALSE,,,Compliance Committee,Derivatives,,,John Brown,23111164,2023-03-06 0:00:00,,,,,"IT General Control, Financial Reporting Control",,"Outsourcing Risk, Operational Resilience","N10122, N40413","Options Trading, Capital Calculations",Control applies to multiple functions within Group Functions.,3200,UBS Financial Services Inc
,CTRL-4332894265,Vendor Due Diligence Control - Asset Management,This control ensures that vendor due diligence - asset management is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-8293453178,2nd Line Detective,Manual,Quarterly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for vendor due diligence control - asset management.",2021-02-01 0:00:00,FALSE,,Active,2021-02-01 0:00:00,,,Last reviewed on 2025-07-08. Control operating effectively.,2025-07-08 00:00:00,N00000,All Functions,N30000,Asset Management,N30100,Traditional Investments,N30110,Fixed Income,N30111,Credit,N30112,Investment Grade,N30113,Portfolio Management,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3200,UBS Financial Services Inc,Joshua Martin,23863742,Director,Emma Garcia,57501571,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,Control is SOX relevant due to impact on financial reporting for Asset Management.,,Operating Committee,Loans,Calypso,,Karen Garcia,90117857,2021-01-18 0:00:00,,,,,"Automated Control, BCBS239 Control, Application Control, Key Control","Presentation and Disclosure, Existence",Third Party Management,"N30113, N40113","Portfolio Management, Control Testing",Control applies to multiple functions within Asset Management.,"4300, 1000","UBS Securities Japan Co Ltd, UBS AG Zurich"
,CTRL-6649827836,Conflicts of Interest Review Control - Group Functions,This control monitors and manages conflicts of interest review - group functions to ensure appropriate employee behavior and client treatment.,TRUE,Level 2,CTRL-4460967357,Detective,IT Dependent Manual,Daily,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for conflicts of interest review control - group functions.",2022-09-19 0:00:00,FALSE,2022-10-19 0:00:00,Active,2022-09-19 0:00:00,,,Last reviewed on 2023-12-30. Control operating effectively.,2023-12-30 00:00:00,N00000,All Functions,N40000,Group Functions,N40400,Group Finance,N40410,Financial Reporting,N40411,Regulatory Reporting,N40412,Capital Reporting,N40413,Capital Calculations,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SCH,Switzerland,C756,Switzerland,1000,UBS AG Zurich,Robert Weber,94946730,Business Manager,Susan Jackson,53739710,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,Local requirements for Switzerland operations.,Technology Committee,,Bloomberg,,Thomas Schmidt,62738860,2022-09-08 0:00:00,,,,,"IT General Control, SOX Control, Application Control, Regulatory Control",,"Conduct Risk, Talent and Resource Management","N40413, N40113","Capital Calculations, Control Testing",Control applies to multiple functions within Group Functions.,"4200, 3200, 2100","UBS AG Singapore Branch, UBS Financial Services Inc, UBS AG London Branch"
,CTRL-2149938334,Customer Due Diligence Control - Asset Management,This control monitors customer due diligence - asset management activities to detect and prevent financial crime. Compliance teams review alerts and escalate suspicious activities as required.,FALSE,Level 2,CTRL-2625792787,1st Line Detective,Automated,Intraday,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for customer due diligence control - asset management.",2020-12-27 0:00:00,TRUE,2021-01-26 0:00:00,Active,2020-12-27 0:00:00,,,Last reviewed on 2023-04-01. Control operating effectively.,2023-04-01 00:00:00,N00000,All Functions,N30000,Asset Management,N30100,Traditional Investments,N30110,Fixed Income,N30111,Credit,N30112,Investment Grade,N30113,Portfolio Management,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Patricia Wang,67774765,Business Manager,Benjamin Smith,23234748,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,Control is SOX relevant due to impact on financial reporting for Asset Management.,Local requirements for Germany operations.,Risk Committee,Revenue,,,Michael Moore,78541804,2020-12-06 0:00:00,Charlotte Li,,2023-04-01 0:00:00,,"Financial Reporting Control, Application Control, SOX Control, BCBS239 Control","Accuracy, Existence, Valuation, Cutoff",Financial Crime Prevention,"N10122, N10112, N30113","Options Trading, Electronic Trading, Portfolio Management",Control applies to multiple functions within Asset Management.,"2210, 4100, 4300","UBS Europe SE Frankfurt, UBS AG Hong Kong Branch, UBS Securities Japan Co Ltd"
,CTRL-2351531223,Outside Business Activity Review Control - Global Wealth Management,This control ensures that outside business activity review - global wealth management is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-4026113008,Preventative,IT Dependent Manual,Weekly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for outside business activity review control - global wealth management.",2022-08-12 0:00:00,TRUE,,Active,2022-08-12 0:00:00,,,Last reviewed on 2025-04-09. Control operating effectively.,2025-04-09 00:00:00,N00000,All Functions,N20000,Global Wealth Management,N20100,Ultra High Net Worth,N20110,Private Banking,N20111,Client Advisory,N20112,Portfolio Management,N20113,Investment Advisory,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SCH,Switzerland,C756,Switzerland,1000,UBS AG Zurich,Amelia Thompson,63094168,Director,Emma Taylor,70340936,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,Operating Committee,Deposits,Bloomberg,,Nancy Thompson,62188655,2022-08-04 0:00:00,Nancy Davis,,2025-04-09 0:00:00,2025-04-09 0:00:00,"Automated Control, SOX Control, CCAR Control",,"Outsourcing Risk, Conduct Risk, Physical Security","N10122, N20113","Options Trading, Investment Advisory",Control applies to multiple functions within Global Wealth Management.,"2210, 4300","UBS Europe SE Frankfurt, UBS Securities Japan Co Ltd"
,CTRL-8110054933,Data Encryption Verification Control - Investment Bank,This control ensures that data encryption verification - investment bank is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-6241752544,2nd Line Detective,Manual,Quarterly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for data encryption verification control - investment bank.",2022-03-10 0:00:00,TRUE,2022-04-09 0:00:00,Active,2022-03-10 0:00:00,,,Last reviewed on 2024-01-16. Control operating effectively.,2024-01-16 00:00:00,N00000,All Functions,N10000,Investment Bank,N14952,Investment Banking,N14960,Advisory,N14961,M&A,N14962,Cross Border M&A,N14963,Deal Execution,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C702,Singapore,4200,UBS AG Singapore Branch,Kevin Anderson,84479105,Director,Henry Lopez,48766747,,,Matthew Lopez,32448383,FALSE,TRUE,FALSE,TRUE,FALSE,Control is SOX relevant due to impact on financial reporting for Investment Bank.,Local requirements for Singapore operations.,Operating Committee,Revenue,Calypso,,Lucas Anderson,52222214,2022-02-24 0:00:00,,,2024-01-16 0:00:00,2024-01-16 0:00:00,"Manual Control, Automated Control, SOX Control, Regulatory Control",Presentation and Disclosure,"Talent and Resource Management, Third Party Management","N30113, N40313, N10112","Portfolio Management, Transaction Monitoring, Electronic Trading",Control applies to multiple functions within Investment Bank.,"4300, 3200, 2210","UBS Securities Japan Co Ltd, UBS Financial Services Inc, UBS Europe SE Frankfurt"
,CTRL-2970753705,Security Patch Management Control - Investment Bank,This control validates that security patch management - investment bank requirements are met. Security teams perform regular assessments to ensure compliance with information security policies and standards.,FALSE,Level 2,CTRL-4460967357,1st Line Detective,IT Dependent Manual,Semi-Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for security patch management control - investment bank.",2022-01-11 0:00:00,FALSE,2022-02-10 0:00:00,Active,2022-01-11 0:00:00,,,Last reviewed on 2023-06-28. Control operating effectively.,2023-06-28 00:00:00,N00000,All Functions,N10000,Investment Bank,N10007,Global Markets,N10100,Equities,N10120,Derivatives,N10121,Flow Derivatives,N10122,Options Trading,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3100,UBS Securities LLC,Mia Jackson,38169370,Managing Director,Nancy Li,91907952,,,Benjamin Rodriguez,65243509,TRUE,FALSE,FALSE,FALSE,FALSE,,Local requirements for United States operations.,Audit Committee,,,,Linda Wilson,92698414,2021-12-14 0:00:00,,,2023-06-28 0:00:00,,"Application Control, CCAR Control, Regulatory Control, Financial Reporting Control",,"Cyber and Information Security, Legal Risk","N40113, N40213","Control Testing, DevOps",Control applies to multiple functions within Investment Bank.,2210,UBS Europe SE Frankfurt
,CTRL-2137651678,Information Barrier Review Control - Group Functions,This control monitors and manages information barrier review - group functions to ensure appropriate employee behavior and client treatment.,FALSE,Level 2,CTRL-7825844140,2nd Line Detective,Automated,Daily,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for information barrier review control - group functions.",2023-04-07 0:00:00,TRUE,2023-05-07 0:00:00,Active,2023-04-07 0:00:00,,,Last reviewed on 2023-07-10. Control operating effectively.,2023-07-10 00:00:00,N00000,All Functions,N40000,Group Functions,N40300,Group Compliance,N40310,Regulatory Compliance,N40311,Financial Crime,N40312,AML Operations,N40313,Transaction Monitoring,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3200,UBS Financial Services Inc,Barbara Li,18500100,Team Lead,Kevin Harris,39236638,,,Matthew King,10090721,TRUE,FALSE,TRUE,FALSE,FALSE,,,Audit Committee,,Calypso,,Linda Thomas,76399516,2023-04-06 0:00:00,,46778269,,,Financial Reporting Control,,"Market Conduct, Legal Risk, Regulatory Change","N14963, N10112, N40113","Deal Execution, Electronic Trading, Control Testing",Control applies to multiple functions within Group Functions.,"3200, 4100, 4200","UBS Financial Services Inc, UBS AG Hong Kong Branch, UBS AG Singapore Branch"
,CTRL-7805745017,Data Quality Validation Control - Global Wealth Management,This control ensures data integrity through data quality validation - global wealth management. Data stewards validate accuracy and completeness of critical data elements on a regular basis.,FALSE,Level 2,CTRL-3303082117,1st Line Detective,Automated,Semi-Annually,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for data quality validation control - global wealth management.",2021-03-29 0:00:00,TRUE,2021-04-28 0:00:00,Active,2021-03-29 0:00:00,,,Last reviewed on 2023-06-09. Control operating effectively.,2023-06-09 00:00:00,N00000,All Functions,N20000,Global Wealth Management,N20100,Ultra High Net Worth,N20110,Private Banking,N20111,Client Advisory,N20112,Portfolio Management,N20113,Investment Advisory,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C702,Singapore,4200,UBS AG Singapore Branch,Daniel Young,11246473,Team Lead,James Wang,26185823,,,William Smith,91915661,FALSE,FALSE,FALSE,FALSE,FALSE,,,Audit Committee,,Internal System,,Linda Rodriguez,74115841,2021-03-13 0:00:00,,,2023-06-09 0:00:00,2023-06-09 0:00:00,SOX Control,,"Data Management, Transaction Processing, Technology Change Management",N10122,Options Trading,Control applies to multiple functions within Global Wealth Management.,"4200, 1000, 3100","UBS AG Singapore Branch, UBS AG Zurich, UBS Securities LLC"
,CTRL-7010379415,Change Management Approval Control - Investment Bank,This control ensures that change management approval - investment bank is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-7635473142,Preventative,Automated,Annually,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for change management approval control - investment bank.",2023-02-27 0:00:00,TRUE,2023-03-29 0:00:00,Active,2023-02-27 0:00:00,,,Last reviewed on 2024-08-06. Control operating effectively.,2024-08-06 00:00:00,N00000,All Functions,N10000,Investment Bank,N14952,Investment Banking,N14960,Advisory,N14961,M&A,N14962,Cross Border M&A,N14963,Deal Execution,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3100,UBS Securities LLC,Emma Fischer,37574457,Director,Jessica Taylor,62579931,,,William Johnson,88834594,FALSE,FALSE,FALSE,FALSE,FALSE,,,Risk Committee,Revenue,,,David Brown,42123815,2023-02-07 0:00:00,,,2024-08-06 0:00:00,2024-08-06 0:00:00,"IT General Control, SOX Control, CCAR Control, Application Control",,"Organizational Culture, Data Management",N20213,Trust Services,Control applies to multiple functions within Investment Bank.,3100,UBS Securities LLC
,CTRL-5284391408,System Availability Monitoring Control - Investment Bank,This control ensures that system availability monitoring - investment bank is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-2625792787,Detective,IT Dependent Manual,Daily,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for system availability monitoring control - investment bank.",2021-10-20 0:00:00,TRUE,2021-11-19 0:00:00,Active,2021-10-20 0:00:00,,,Last reviewed on 2025-06-14. Control operating effectively.,2025-06-14 00:00:00,N00000,All Functions,N10000,Investment Bank,N14952,Investment Banking,N14960,Advisory,N14961,M&A,N14962,Cross Border M&A,N14963,Deal Execution,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C344,Hong Kong,4100,UBS AG Hong Kong Branch,Evelyn Brown,42813517,Team Lead,Isabella Thompson,25567455,Maria Rodriguez,46072958,Mia Johnson,54964418,TRUE,TRUE,FALSE,FALSE,FALSE,Control is SOX relevant due to impact on financial reporting for Investment Bank.,,Compliance Committee,,SAP,,Barbara Brown,51512209,2021-09-27 0:00:00,,17440911,2025-06-14 0:00:00,2025-06-14 0:00:00,"CCAR Control, Regulatory Control, SOX Control",Rights and Obligations,"Operational Resilience, Organizational Culture","N40313, N10112, N40413","Transaction Monitoring, Electronic Trading, Capital Calculations",Control applies to multiple functions within Investment Bank.,3100,UBS Securities LLC
,CTRL-7483366056,Vendor Due Diligence Control - Group Functions,This control ensures that vendor due diligence - group functions is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-9697354961,Preventative,Automated,Weekly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for vendor due diligence control - group functions.",2023-03-04 0:00:00,TRUE,2023-04-03 0:00:00,Active,2023-03-04 0:00:00,,,Last reviewed on 2025-05-08. Control operating effectively.,2025-05-08 00:00:00,N00000,All Functions,N40000,Group Functions,N40200,Group Technology,N40210,Infrastructure,N40211,Cloud Services,N40212,Platform Engineering,N40213,DevOps,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C344,Hong Kong,4100,UBS AG Hong Kong Branch,Evelyn Martin,52940967,Director,Sarah Jones,86710258,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,Control is SOX relevant due to impact on financial reporting for Group Functions.,,Compliance Committee,Derivatives,Internal System,,Maria Davis,77382794,2023-02-06 0:00:00,Barbara Kumar,76217748,2025-05-08 0:00:00,2025-05-08 0:00:00,"CCAR Control, Key Control","Existence, Completeness, Presentation and Disclosure, Valuation","Third Party Management, Outsourcing Risk","N10112, N30113, N40413","Electronic Trading, Portfolio Management, Capital Calculations",Control applies to multiple functions within Group Functions.,"4200, 4300, 4100","UBS AG Singapore Branch, UBS Securities Japan Co Ltd, UBS AG Hong Kong Branch"
,CTRL-1470939445,Disaster Recovery Testing Control - Global Wealth Management,This control ensures disaster recovery testing - global wealth management capabilities are maintained and tested to support business resilience.,FALSE,Level 2,CTRL-8429141456,2nd Line Detective,Manual,Daily,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for disaster recovery testing control - global wealth management.",2022-05-25 0:00:00,TRUE,,Active,2022-05-25 0:00:00,,,Last reviewed on 2023-05-03. Control operating effectively.,2023-05-03 00:00:00,N00000,All Functions,N20000,Global Wealth Management,N20200,High Net Worth,N20210,Wealth Planning,N20211,Tax Advisory,N20212,Estate Planning,N20213,Trust Services,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Charlotte Schmidt,22485824,Director,Oliver Moore,79760901,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,Control is SOX relevant due to impact on financial reporting for Global Wealth Management.,Local requirements for Germany operations.,Operating Committee,Loans,Calypso,,Christopher Kumar,71533194,2022-05-09 0:00:00,,28268622,2023-05-03 0:00:00,2023-05-03 0:00:00,"SOX Control, CCAR Control","Classification, Valuation, Rights and Obligations, Existence",Business Continuity,"N30113, N20113, N40213","Portfolio Management, Investment Advisory, DevOps",Control applies to multiple functions within Global Wealth Management.,"4300, 1000","UBS Securities Japan Co Ltd, UBS AG Zurich"
,CTRL-3694860228,Incident Management Escalation Control - Investment Bank,This control ensures that incident management escalation - investment bank is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-8995970241,2nd Line Detective,IT Dependent Manual,Quarterly,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for incident management escalation control - investment bank.",2024-01-06 0:00:00,FALSE,2024-02-05 0:00:00,Active,2024-01-06 0:00:00,,,Last reviewed on 2023-03-24. Control operating effectively.,2023-03-24 00:00:00,N00000,All Functions,N10000,Investment Bank,N10007,Global Markets,N10100,Equities,N10120,Derivatives,N10121,Flow Derivatives,N10122,Options Trading,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Robert Martinez,22242388,Team Lead,Evelyn Li,63183031,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,Technology Committee,Derivatives,Internal System,,Joshua Brown,50109721,2023-12-14 0:00:00,Isabella Mueller,20064609,,,"CCAR Control, SOX Control, Financial Reporting Control, Key Control",,Process Execution,N40213,DevOps,Control applies to multiple functions within Investment Bank.,1000,UBS AG Zurich
,CTRL-5567816720,Client Risk Profile Review Control - Group Functions,This control ensures that client risk profile review - group functions is performed according to established procedures and documented appropriately.,FALSE,Level 2,CTRL-4026113008,1st Line Detective,Automated,Monthly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for client risk profile review control - group functions.",2023-11-14 0:00:00,TRUE,2023-12-14 0:00:00,Active,2023-11-14 0:00:00,,,Last reviewed on 2023-12-20. Control operating effectively.,2023-12-20 00:00:00,N00000,All Functions,N40000,Group Functions,N40400,Group Finance,N40410,Financial Reporting,N40411,Regulatory Reporting,N40412,Capital Reporting,N40413,Capital Calculations,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C702,Singapore,4200,UBS AG Singapore Branch,Amelia Schmidt,47561442,Managing Director,Matthew Martinez,14650569,,,Emma White,58199211,FALSE,FALSE,FALSE,FALSE,FALSE,,Local requirements for Singapore operations.,Operating Committee,Deposits,Reuters,,Margaret Jackson,96876236,2023-10-31 0:00:00,,,,2023-12-20 0:00:00,Regulatory Control,,"Client Suitability, Regulatory Change, Technology Production Stability",N40213,DevOps,Control applies to multiple functions within Group Functions.,"4100, 4200, 3200","UBS AG Hong Kong Branch, UBS AG Singapore Branch, UBS Financial Services Inc"
,CTRL-9573276057,Change Management Approval Control - Investment Bank,This control ensures that change management approval - investment bank is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-1127978094,Detective,IT Dependent Manual,Quarterly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for change management approval control - investment bank.",2021-07-17 0:00:00,TRUE,2021-08-16 0:00:00,Active,2021-07-17 0:00:00,,,Last reviewed on 2023-04-25. Control operating effectively.,2023-04-25 00:00:00,N00000,All Functions,N10000,Investment Bank,N14952,Investment Banking,N14960,Advisory,N14961,M&A,N14962,Cross Border M&A,N14963,Deal Execution,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Daniel White,57621071,Business Manager,Amelia Anderson,41749355,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,Control is SOX relevant due to impact on financial reporting for Investment Bank.,,Audit Committee,Revenue,Reuters,,Nancy Chen,58155056,2021-06-29 0:00:00,,,2023-04-25 0:00:00,2023-04-25 0:00:00,"CCAR Control, Financial Reporting Control, Key Control",Valuation,Process Execution,"N14963, N10122, N30113","Deal Execution, Options Trading, Portfolio Management",Control applies to multiple functions within Investment Bank.,4100,UBS AG Hong Kong Branch
,CTRL-7567496105,Sanctions Alert Investigation Control - Group Functions,This control ensures that sanctions alert investigation - group functions is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-4466589567,2nd Line Detective,IT Dependent Manual,Daily,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for sanctions alert investigation control - group functions.",2020-12-12 0:00:00,FALSE,2021-01-11 0:00:00,Active,2020-12-12 0:00:00,,,Last reviewed on 2025-06-13. Control operating effectively.,2025-06-13 00:00:00,N00000,All Functions,N40000,Group Functions,N40100,Group Risk Control,N40110,Non-Financial Risk,N40111,Operational Risk,N40112,Risk Assessment,N40113,Control Testing,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SGE,Germany & Austria,C276,Germany,2210,UBS Europe SE Frankfurt,Susan Chen,33381086,Business Manager,Karen Li,39962391,Susan Martinez,54448673,William Jackson,56548066,TRUE,FALSE,FALSE,FALSE,FALSE,,,Risk Committee,,Internal System,,Nancy Anderson,60785855,2020-11-18 0:00:00,Elizabeth Young,,,2025-06-13 0:00:00,"Regulatory Control, SOX Control, Key Control",,"Sanctions Compliance, Conduct Risk",N40113,Control Testing,Control applies to multiple functions within Group Functions.,"4200, 2210","UBS AG Singapore Branch, UBS Europe SE Frankfurt"
,CTRL-9639245200,Front Running Detection Control - Group Functions,This control monitors and manages front running detection - group functions to ensure appropriate employee behavior and client treatment.,TRUE,Level 2,CTRL-3479708607,Detective,IT Dependent Manual,Weekly,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for front running detection control - group functions.",2020-08-22 0:00:00,TRUE,,Active,2020-08-22 0:00:00,,,Last reviewed on 2025-09-08. Control operating effectively.,2025-09-08 00:00:00,N00000,All Functions,N40000,Group Functions,N40100,Group Risk Control,N40110,Non-Financial Risk,N40111,Operational Risk,N40112,Risk Assessment,N40113,Control Testing,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C392,Japan,4300,UBS Securities Japan Co Ltd,Brian Moore,31831387,Director,Matthew Jones,14484588,,,Emma Thompson,97729428,FALSE,FALSE,FALSE,FALSE,FALSE,,Local requirements for Japan operations.,Audit Committee,Revenue,SAP,,David Johnson,52777459,2020-07-26 0:00:00,,64932613,2025-09-08 0:00:00,2025-09-08 0:00:00,"Regulatory Control, Automated Control, BCBS239 Control",,"Market Conduct, Physical Security",N10112,Electronic Trading,Control applies to multiple functions within Group Functions.,"4300, 2210","UBS Securities Japan Co Ltd, UBS Europe SE Frankfurt"
,CTRL-4095476665,Data Classification Review Control - Asset Management,This control ensures data integrity through data classification review - asset management. Data stewards validate accuracy and completeness of critical data elements on a regular basis.,FALSE,Level 2,CTRL-9697354961,Detective,Automated,Daily,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for data classification review control - asset management.",2022-09-17 0:00:00,FALSE,,Inactive,2022-09-17 0:00:00,2024-06-23 0:00:00,Merged with another control,Deactivated on 2024-06-23.,2023-07-18 00:00:00,N00000,All Functions,N30000,Asset Management,N30100,Traditional Investments,N30110,Fixed Income,N30111,Credit,N30112,Investment Grade,N30113,Portfolio Management,N0000,UBS Group AG (Regional),EMEA,Europe Middle East Africa,SB,UK & Ireland,C782,United Kingdom,2100,UBS AG London Branch,Isabella Wright,25503345,Business Manager,Jennifer Harris,73209094,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,Control is SOX relevant due to impact on financial reporting for Asset Management.,,Compliance Committee,Loans,,Replaced by CTRL-3532855799,Susan Mueller,22232184,2022-09-10 0:00:00,Thomas Martin,73729850,2023-07-18 0:00:00,,"SOX Control, IT General Control, Key Control","Completeness, Cutoff","Data Management, Sanctions Compliance","N14963, N40413","Deal Execution, Capital Calculations",Control applies to multiple functions within Asset Management.,3100,UBS Securities LLC
,CTRL-8047877267,Capacity Planning Review Control - Investment Bank,This control ensures that capacity planning review - investment bank is performed according to established procedures and documented appropriately.,TRUE,Level 2,CTRL-4163119785,2nd Line Detective,Manual,Event Triggered,FALSE,"Evidence includes system screenshots, approval emails, and reconciliation reports for capacity planning review control - investment bank.",2021-03-16 0:00:00,TRUE,2021-04-15 0:00:00,Active,2021-03-16 0:00:00,,,Last reviewed on 2023-10-30. Control operating effectively.,2023-10-30 00:00:00,N00000,All Functions,N10000,Investment Bank,N10007,Global Markets,N10100,Equities,N10110,Cash Equities,N10111,Execution Services,N10112,Electronic Trading,N0000,UBS Group AG (Regional),APAC,Asia Pacific,SAP,Asia Pacific,C702,Singapore,4200,UBS AG Singapore Branch,Michael Chen,18994192,Business Manager,Isabella White,84673939,Brian Miller,48398732,,,FALSE,TRUE,TRUE,FALSE,TRUE,Control is SOX relevant due to impact on financial reporting for Investment Bank.,Local requirements for Singapore operations.,Technology Committee,Derivatives,Bloomberg,,Patricia Chen,47071046,2021-02-17 0:00:00,Brian Wright,,,,"Key Control, IT General Control, Financial Reporting Control, Application Control","Existence, Accuracy",Process Execution,"N20213, N30113","Trust Services, Portfolio Management",Control applies to multiple functions within Investment Bank.,4100,UBS AG Hong Kong Branch
,CTRL-5774080233,Regulatory Reporting Accuracy Control - Global Wealth Management,This control ensures regulatory reporting accuracy - global wealth management requirements are met. Compliance officers validate regulatory submissions and maintain documentation for audit purposes.,TRUE,Level 2,CTRL-7665963761,Detective,Manual,Semi-Annually,TRUE,"Evidence includes system screenshots, approval emails, and reconciliation reports for regulatory reporting accuracy control - global wealth management.",2021-04-16 0:00:00,FALSE,2021-05-16 0:00:00,Active,2021-04-16 0:00:00,,,Last reviewed on 2024-09-07. Control operating effectively.,2024-09-07 00:00:00,N00000,All Functions,N20000,Global Wealth Management,N20200,High Net Worth,N20210,Wealth Planning,N20211,Tax Advisory,N20212,Estate Planning,N20213,Trust Services,N0000,UBS Group AG (Regional),AMER,Americas,SNA,North America,C840,United States,3200,UBS Financial Services Inc,Matthew Chen,46160937,Team Lead,Christopher Garcia,35224301,,,Alexander Taylor,17734634,FALSE,TRUE,TRUE,TRUE,FALSE,Control is SOX relevant due to impact on financial reporting for Global Wealth Management.,Local requirements for United States operations.,Audit Committee,Derivatives,Calypso,,Matthew Thomas,64649480,2021-04-11 0:00:00,Joshua Harris,26625933,2024-09-07 0:00:00,,"Automated Control, Application Control, CCAR Control, IT General Control","Accuracy, Valuation, Completeness, Cutoff","Regulatory Change, Transaction Processing","N10122, N20213, N10112","Options Trading, Trust Services, Electronic Trading",Control applies to multiple functions within Global Wealth Management.,"2100, 2210","UBS AG London Branch, UBS Europe SE Frankfurt"
